date,state,district,mandi,crop,variety,grade,min_price,max_price,modal_price,arrivals_tonnes,temperature_c,rainfall_mm,humidity_pct,demand_score,msp,month,day_of_week
2025-12-05,Rajasthan,Bundi,Bundi,Wheat,Dara,Average,2574.02,2718.14,2642.65,39.5,14.8,0.0,32.9,108.8,2425,12,Friday
2025-12-06,Rajasthan,Bundi,Bundi,Wheat,Dara,Average,2580.81,2741.11,2657.14,47.0,16.7,0.0,33.1,109.4,2425,12,Saturday
2025-12-07,Rajasthan,Bundi,Bundi,Wheat,Dara,Average,2522.13,2740.95,2626.33,10.9,17.3,0.0,29.3,108.2,2425,12,Sunday
2025-12-08,Rajasthan,Bundi,Bundi,Wheat,Dara,Average,2496.58,2713.28,2599.77,28.7,13.3,0.0,36.1,98.2,2425,12,Monday
2025-12-09,Rajasthan,Bundi,Bundi,Wheat,Dara,Average,2526.23,2705.43,2611.56,50.8,12.6,0.0,34.8,99.0,2425,12,Tuesday
2025-12-10,Rajasthan,Bundi,Bundi,Wheat,Dara,Average,2494.02,2731.91,2607.3,47.7,13.5,0.0,33.4,110.3,2425,12,Wednesday
2025-12-11,Rajasthan,Bundi,Bundi,Wheat,Dara,Average,2529.44,2695.51,2608.52,37.3,14.9,0.0,33.3,107.9,2425,12,Thursday
2025-12-12,Rajasthan,Bundi,Bundi,Wheat,Dara,Average,2511.27,2720.45,2610.88,43.0,16.5,0.0,30.4,110.7,2425,12,Friday
2025-12-13,Rajasthan,Bundi,Bundi,Wheat,Dara,Average,2529.67,2674.19,2598.49,50.4,14.1,0.0,33.6,100.5,2425,12,Saturday
2025-12-14,Rajasthan,Bundi,Bundi,Wheat,Dara,Average,2504.84,2715.39,2605.1,,16.3,0.0,35.0,105.2,2425,12,Sunday
2025-12-15,Rajasthan,Bundi,Bundi,Wheat,Dara,Average,2474.18,2717.74,2590.16,31.4,13.6,0.0,31.5,102.7,2425,12,Monday
2025-12-16,Rajasthan,Bundi,Bundi,Wheat,Dara,Average,2501.41,2652.69,2573.45,45.5,11.5,0.0,30.8,98.4,2425,12,Tuesday
2025-12-17,Rajasthan,Bundi,Bundi,Wheat,Dara,Average,2452.89,2667.95,2555.3,44.8,16.3,0.0,32.5,102.5,2425,12,Wednesday
2025-12-18,Rajasthan,Bundi,Bundi,Wheat,Dara,Average,2495.34,2667.2,2577.18,34.7,14.2,0.0,33.8,107.6,2425,12,Thursday
2025-12-19,Rajasthan,Bundi,Bundi,Wheat,Dara,Average,2501.45,2647.64,2571.06,44.4,14.2,0.0,35.0,113.4,2425,12,Friday
2025-12-20,Rajasthan,Bundi,Bundi,Wheat,Dara,Average,2512.4,2654.51,2580.07,39.3,16.8,0.0,35.7,115.0,2425,12,Saturday
2025-12-21,Rajasthan,Bundi,Bundi,Wheat,Dara,Average,2476.64,2643.95,2556.31,39.7,14.0,0.0,34.6,109.8,2425,12,Sunday
2025-12-22,Rajasthan,Bundi,Bundi,Wheat,Dara,Average,2517.43,2662.64,2586.58,47.7,13.5,0.0,33.5,111.9,2425,12,Monday
2025-12-23,Rajasthan,Bundi,Bundi,Wheat,Dara,Average,2453.99,2682.03,2562.58,32.1,14.7,0.0,30.6,108.2,2425,12,Tuesday
2025-12-24,Rajasthan,Bundi,Bundi,Wheat,Dara,Average,2450.22,2664.48,2552.25,39.0,15.8,0.0,32.1,105.3,2425,12,Wednesday
2025-12-25,Rajasthan,Bundi,Bundi,Wheat,Dara,Average,2445.46,2642.17,2539.13,28.0,14.0,0.0,35.7,104.5,2425,12,Thursday
2025-12-26,Rajasthan,Bundi,Bundi,Wheat,Dara,Average,2452.53,2637.62,2540.67,36.7,15.7,0.0,31.9,104.5,2425,12,Friday
2025-12-27,Rajasthan,Bundi,Bundi,Wheat,Dara,Average,2430.03,2664.63,2541.74,37.3,15.0,0.0,33.8,102.6,2425,12,Saturday
2025-12-28,Rajasthan,Bundi,Bundi,Wheat,Dara,Average,2514.74,2664.66,2586.13,12.1,12.6,0.0,29.7,118.7,2425,12,Sunday
2025-12-29,Rajasthan,Bundi,Bundi,Wheat,Dara,Average,2465.58,2663.72,2559.93,36.9,14.2,0.0,31.4,108.9,2425,12,Monday
2025-12-30,Rajasthan,Bundi,Bundi,Wheat,Dara,Average,2472.02,2648.19,2555.91,38.3,13.9,0.0,33.5,108.4,2425,12,Tuesday
2025-12-31,Rajasthan,Bundi,Bundi,Wheat,Dara,Average,2443.07,2634.22,2534.09,41.2,14.7,0.0,34.1,96.9,2425,12,Wednesday
2021-01-01,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,2098.12,2226.62,2159.31,47.4,11.9,0.0,35.2,95.7,1975,1,Friday
2021-01-02,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,2105.12,2234.77,2166.86,28.5,14.5,0.0,35.0,99.8,1975,1,Saturday
2021-01-03,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,2079.24,2250.43,2160.76,35.6,14.7,0.0,39.4,98.0,1975,1,Sunday
2021-01-04,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,2054.67,2244.09,2144.87,44.0,13.4,0.0,36.7,101.1,1975,1,Monday
2021-01-05,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,2056.35,2240.6,2144.09,43.2,13.1,0.0,39.0,98.0,1975,1,Tuesday
2021-01-06,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,2064.22,2242.0,2148.88,55.5,15.1,0.0,39.8,97.8,1975,1,Wednesday
2021-01-07,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,2076.68,2251.46,2159.91,47.5,11.8,0.0,35.0,99.6,1975,1,Thursday
2021-01-08,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,2102.28,2233.13,2164.59,63.0,15.4,0.0,39.4,96.7,1975,1,Friday
2021-01-09,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,2094.83,2223.4,2156.05,33.3,13.6,0.0,37.2,85.1,1975,1,Saturday
2021-01-10,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,2100.63,2242.48,2168.18,11.0,13.1,0.0,35.5,96.4,1975,1,Sunday
2021-01-11,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,2074.09,2233.94,2150.21,49.3,12.0,0.0,32.6,87.4,1975,1,Monday
2021-01-12,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,2074.51,2240.41,2153.51,47.5,16.0,0.0,38.3,90.5,1975,1,Tuesday
2021-01-13,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,2102.86,2244.65,2170.38,48.4,16.0,0.0,38.2,91.9,1975,1,Wednesday
2021-01-14,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,2133.3,2251.09,2189.39,53.5,16.8,0.0,41.3,98.9,1975,1,Thursday
2021-01-15,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,2109.08,2269.44,2185.44,42.7,16.4,0.0,39.5,93.3,1975,1,Friday
2021-01-16,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,2114.79,2291.84,2199.1,60.7,15.5,0.0,33.6,94.8,1975,1,Saturday
2021-01-17,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,2087.74,2279.28,2178.95,16.8,17.6,0.0,35.3,92.8,1975,1,Sunday
2021-01-18,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,2061.82,2219.13,2136.73,46.7,15.3,0.0,35.4,89.7,1975,1,Monday
2021-01-19,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,2055.32,2209.4,2128.69,59.5,19.3,0.0,38.1,90.5,1975,1,Tuesday
2021-01-20,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,2061.4,2231.31,2142.31,76.6,15.2,0.0,37.8,97.6,1975,1,Wednesday
2021-01-21,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,,,2144.09,81.1,15.4,0.0,37.7,104.6,1975,1,Thursday
2021-01-22,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,2060.41,2200.97,2127.34,50.5,17.2,0.0,37.1,93.5,1975,1,Friday
2021-01-23,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,2105.48,2230.95,2165.23,62.9,15.8,0.0,36.5,97.8,1975,1,Saturday
2021-01-24,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,2069.62,2253.15,2157.02,,14.8,0.0,34.6,91.0,1975,1,Sunday
2021-01-25,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,2081.97,2256.43,2165.05,69.4,17.1,0.0,38.9,100.0,1975,1,Monday
2021-01-26,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,2080.64,2248.77,2160.7,95.8,15.2,0.0,36.2,91.9,1975,1,Tuesday
2021-01-27,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,2100.51,2245.73,2169.66,77.6,16.1,0.0,36.4,89.2,1975,1,Wednesday
2021-01-28,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,2088.72,2240.91,2161.19,77.7,16.9,0.0,39.4,94.1,1975,1,Thursday
2021-01-29,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,2064.76,2200.76,2129.52,94.5,19.8,0.0,35.1,93.9,1975,1,Friday
2021-01-30,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,2053.06,2187.56,2117.11,42.5,17.1,0.0,39.1,89.3,1975,1,Saturday
2021-01-31,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,2035.08,2187.64,2107.73,,16.7,0.0,36.9,93.0,1975,1,Sunday
2021-02-01,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,2034.4,2179.13,2103.32,92.5,20.0,0.0,31.3,94.2,1975,2,Monday
2021-02-02,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,2014.41,2183.22,2094.8,62.3,21.5,0.0,38.2,93.1,1975,2,Tuesday
2021-02-03,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,2058.85,2180.15,2116.61,75.3,19.0,0.0,28.5,99.1,1975,2,Wednesday
2021-02-04,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,2032.43,2215.69,2119.7,110.4,19.2,0.0,31.7,100.1,1975,2,Thursday
2021-02-05,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,2013.28,2191.53,2098.16,71.7,19.0,0.0,31.2,93.7,1975,2,Friday
2021-02-06,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1987.58,2165.74,2072.42,116.4,19.9,0.0,32.1,92.1,1975,2,Saturday
2021-02-07,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,2012.35,2132.36,2069.5,43.4,17.2,0.0,31.5,90.3,1975,2,Sunday
2021-02-08,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,2000.08,2155.79,2074.23,105.1,18.1,0.0,30.8,92.7,1975,2,Monday
2021-02-09,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1990.4,2130.47,2057.1,148.6,20.6,0.0,32.0,91.7,1975,2,Tuesday
2021-02-10,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1935.93,2116.26,2021.8,128.3,22.3,0.0,35.3,83.2,1975,2,Wednesday
2021-02-11,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1967.01,2086.94,2024.12,125.8,19.1,0.0,33.4,94.6,1975,2,Thursday
2021-02-12,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1935.48,2084.69,2006.53,101.4,21.6,0.0,30.8,88.7,1975,2,Friday
2021-02-13,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1935.85,2089.11,2008.83,149.0,19.7,0.0,28.1,87.7,1975,2,Saturday
2021-02-14,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1895.29,2080.58,1983.52,41.2,21.5,0.0,34.6,89.2,1975,2,Sunday
2021-02-15,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1903.17,2052.02,1974.05,175.8,21.8,0.0,32.3,89.4,1975,2,Monday
2021-02-16,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1920.87,2025.81,1970.84,182.2,23.8,0.0,32.2,85.1,1975,2,Tuesday
2021-02-17,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1877.67,2007.91,1939.69,110.8,19.6,0.0,33.7,87.2,1975,2,Wednesday
2021-02-18,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1865.94,1994.86,1927.33,199.7,21.5,0.0,30.3,84.1,1975,2,Thursday
2021-02-19,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1861.71,1968.29,1912.46,113.2,22.2,0.0,31.4,77.1,1975,2,Friday
2021-02-20,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1864.64,2037.44,1946.93,144.1,24.4,0.0,34.0,93.1,1975,2,Saturday
2021-02-21,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1874.21,1976.0,1922.68,48.0,23.6,0.0,36.9,78.8,1975,2,Sunday
2021-02-22,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1890.19,2011.49,1947.95,214.0,22.5,0.0,33.4,94.9,1975,2,Monday
2021-02-23,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1852.09,2026.14,1934.97,138.3,25.1,0.0,33.5,84.7,1975,2,Tuesday
2021-02-24,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1884.97,1990.79,1935.36,173.8,21.5,0.0,32.8,86.2,1975,2,Wednesday
2021-02-25,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1875.09,1984.57,1927.22,178.1,24.8,0.0,31.6,85.2,1975,2,Thursday
2021-02-26,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1816.57,1987.64,1898.03,220.1,24.6,0.0,33.7,83.4,1975,2,Friday
2021-02-27,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1833.9,1993.42,1909.86,283.3,24.4,0.0,30.5,84.6,1975,2,Saturday
2021-02-28,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1813.53,1963.56,1884.97,66.6,23.3,0.0,35.1,75.5,1975,2,Sunday
2021-03-01,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1818.57,1972.74,1891.98,214.1,23.7,0.0,25.9,81.9,1975,3,Monday
2021-03-02,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1803.96,1980.05,1887.81,206.4,24.1,0.0,20.8,83.4,1975,3,Tuesday
2021-03-03,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1791.69,1925.73,1855.52,218.4,26.1,0.0,25.6,81.9,1975,3,Wednesday
2021-03-04,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1793.28,1936.73,1861.59,317.8,25.1,0.0,19.9,84.9,1975,3,Thursday
2021-03-05,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1789.74,1927.65,1855.41,238.1,25.7,0.0,23.0,83.5,1975,3,Friday
2021-03-06,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1801.64,1902.99,1849.9,179.6,26.6,0.0,21.7,73.2,1975,3,Saturday
2021-03-07,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1785.67,1910.91,1845.31,81.5,27.5,0.0,24.0,74.9,1975,3,Sunday
2021-03-08,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1774.44,1922.05,1844.73,280.0,26.8,0.0,22.9,74.1,1975,3,Monday
2021-03-09,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1775.6,1904.77,1837.11,228.3,25.9,0.0,19.0,77.2,1975,3,Tuesday
2021-03-10,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1763.87,1898.24,1827.86,240.9,26.9,0.0,20.8,80.0,1975,3,Wednesday
2021-03-11,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1770.88,1885.18,1825.31,334.3,29.2,0.0,22.0,70.5,1975,3,Thursday
2021-03-12,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1782.0,1887.3,1832.14,343.6,29.5,0.0,18.5,79.5,1975,3,Friday
2021-03-13,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1755.47,1906.12,1827.21,235.2,28.3,0.0,26.5,71.1,1975,3,Saturday
2021-03-14,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1749.52,1905.91,1823.99,,29.5,0.0,23.4,70.8,1975,3,Sunday
2021-03-15,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1758.27,1887.92,1820.01,282.5,28.1,0.0,23.2,68.2,1975,3,Monday
2021-03-16,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1772.73,1901.97,1834.27,279.3,30.4,0.0,19.7,81.1,1975,3,Tuesday
2021-03-17,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1741.39,1909.33,1821.36,348.2,30.1,0.0,22.6,66.8,1975,3,Wednesday
2021-03-18,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1784.95,1884.66,1832.43,200.1,28.2,12.1,26.8,78.9,1975,3,Thursday
2021-03-19,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1778.97,1881.91,1827.99,275.9,32.7,0.0,22.0,71.7,1975,3,Friday
2021-03-20,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1771.52,1881.33,1823.81,298.0,31.5,0.0,20.7,73.3,1975,3,Saturday
2021-03-21,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1768.82,1871.26,1817.6,77.8,27.7,0.0,26.9,75.9,1975,3,Sunday
2021-03-22,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1762.51,1885.0,1820.84,336.4,26.2,0.0,25.0,77.9,1975,3,Monday
2021-03-23,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1740.74,1908.73,1820.74,287.6,31.0,0.0,23.1,70.2,1975,3,Tuesday
2021-03-24,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1742.48,1906.82,1820.74,304.7,32.7,0.0,26.3,72.1,1975,3,Wednesday
2021-03-25,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1744.13,1903.1,1819.83,276.4,31.6,0.0,25.1,70.2,1975,3,Thursday
2021-03-26,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1772.9,1879.44,1823.63,211.4,29.1,7.4,28.5,79.1,1975,3,Friday
2021-03-27,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1764.22,1876.93,1817.89,280.3,29.9,0.0,22.3,70.5,1975,3,Saturday
2021-03-28,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1747.98,1892.25,1816.68,71.9,31.1,0.0,26.8,64.8,1975,3,Sunday
2021-03-29,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1758.2,1884.75,1818.46,262.5,30.6,0.0,23.6,75.5,1975,3,Monday
2021-03-30,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1763.91,1870.4,1814.62,238.6,32.7,0.0,28.2,74.2,1975,3,Tuesday
2021-03-31,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1764.57,1880.16,1819.61,271.3,32.4,0.0,20.5,66.5,1975,3,Wednesday
2021-04-01,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1744.72,1896.28,1816.89,237.3,35.5,0.0,17.4,74.9,1975,4,Thursday
2021-04-02,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1751.9,1885.98,1815.75,235.2,32.2,0.0,19.8,78.1,1975,4,Friday
2021-04-03,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1758.66,1882.02,1817.4,264.8,32.6,0.0,16.0,83.5,1975,4,Saturday
2021-04-04,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1747.6,1866.17,1804.06,87.7,33.8,0.0,25.0,69.3,1975,4,Sunday
2021-04-05,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1749.72,1871.6,1807.76,240.2,32.9,0.0,16.6,69.2,1975,4,Monday
2021-04-06,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1727.35,1891.89,1805.7,185.2,34.2,0.0,14.8,68.4,1975,4,Tuesday
2021-04-07,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1740.37,1905.41,1818.96,292.5,34.0,0.0,15.5,74.4,1975,4,Wednesday
2021-04-08,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1760.22,1896.44,1825.09,220.8,31.6,0.0,20.6,76.0,1975,4,Thursday
2021-04-09,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1754.66,1902.34,1824.98,311.1,33.3,0.0,20.0,71.5,1975,4,Friday
2021-04-10,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1775.81,1892.21,1831.24,258.5,32.9,0.0,17.4,75.0,1975,4,Saturday
2021-04-11,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1771.1,1897.65,1831.36,120.1,36.7,0.0,15.4,67.6,1975,4,Sunday
2021-04-12,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1771.37,1911.69,1838.19,280.7,35.5,0.0,15.6,84.3,1975,4,Monday
2021-04-13,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,,,1835.28,138.2,36.4,1.0,15.1,69.8,1975,4,Tuesday
2021-04-14,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1769.45,1908.79,1835.8,262.3,35.0,0.0,19.1,76.7,1975,4,Wednesday
2021-04-15,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1780.34,1906.01,1840.18,197.6,36.6,0.0,20.0,83.7,1975,4,Thursday
2021-04-16,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1751.41,1921.07,1832.2,242.3,35.7,0.0,20.5,71.3,1975,4,Friday
2021-04-17,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1773.87,1915.52,1841.32,220.7,37.2,0.0,22.6,76.9,1975,4,Saturday
2021-04-18,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1782.01,1921.2,1848.29,92.2,35.6,0.0,21.0,86.6,1975,4,Sunday
2021-04-19,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1797.11,1901.5,1846.82,259.2,39.3,0.0,22.2,78.9,1975,4,Monday
2021-04-20,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1790.26,1907.29,1845.99,214.6,33.9,0.0,17.5,82.4,1975,4,Tuesday
2021-04-21,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1789.25,1910.82,1847.14,228.6,39.4,0.0,24.7,82.3,1975,4,Wednesday
2021-04-22,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1791.87,1917.12,1851.51,244.3,38.0,0.0,12.9,81.4,1975,4,Thursday
2021-04-23,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1801.12,1902.23,1849.27,280.4,38.7,0.0,18.4,67.4,1975,4,Friday
2021-04-24,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1800.73,1932.91,1863.67,214.1,37.0,0.0,20.4,84.2,1975,4,Saturday
2021-04-25,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1811.4,1942.63,1873.89,58.2,37.1,0.0,17.3,83.1,1975,4,Sunday
2021-04-26,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1800.45,1933.13,1863.63,140.1,39.3,13.3,25.5,80.0,1975,4,Monday
2021-04-27,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1813.31,1983.2,1894.21,202.8,36.4,0.0,19.9,87.4,1975,4,Tuesday
2021-04-28,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1847.92,2011.11,1925.63,155.4,38.4,0.0,15.7,85.0,1975,4,Wednesday
2021-04-29,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1865.93,2043.69,1950.58,150.2,41.0,0.0,20.8,86.3,1975,4,Thursday
2021-04-30,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1904.89,2030.01,1964.47,110.2,37.4,4.9,21.1,83.4,1975,4,Friday
2021-05-01,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1906.93,2037.65,1969.18,199.9,37.5,0.0,16.7,77.9,1975,5,Saturday
2021-05-02,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1911.31,2014.77,1960.58,,40.9,0.0,18.4,75.1,1975,5,Sunday
2021-05-03,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1912.68,2066.76,1986.05,174.1,40.2,0.0,18.7,76.9,1975,5,Monday
2021-05-04,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1955.83,2073.81,2012.01,134.9,41.1,0.0,15.6,91.5,1975,5,Tuesday
2021-05-05,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1939.88,2095.77,2014.11,113.0,40.7,0.0,17.5,86.4,1975,5,Wednesday
2021-05-06,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1962.26,2072.7,2014.85,227.6,39.0,0.0,18.0,86.5,1975,5,Thursday
2021-05-07,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1920.75,2067.63,1990.69,175.3,40.9,0.0,14.3,92.3,1975,5,Friday
2021-05-08,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1908.53,2052.38,1977.03,195.4,40.0,0.0,18.9,82.2,1975,5,Saturday
2021-05-09,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1947.7,2069.16,2005.54,62.7,39.7,0.0,17.3,87.3,1975,5,Sunday
2021-05-10,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,,,2005.42,125.3,38.8,0.0,19.3,92.6,1975,5,Monday
2021-05-11,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1951.96,2070.0,2008.17,80.3,36.6,0.0,20.0,96.7,1975,5,Tuesday
2021-05-12,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1910.36,2096.19,1998.85,123.4,41.0,0.0,15.8,93.1,1975,5,Wednesday
2021-05-13,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1938.79,2051.56,1992.49,66.5,38.1,1.9,16.6,87.6,1975,5,Thursday
2021-05-14,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1942.27,2049.67,1993.41,138.8,40.6,0.0,12.7,79.4,1975,5,Friday
2021-05-15,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1960.61,2089.07,2021.78,184.1,37.1,0.0,14.2,84.7,1975,5,Saturday
2021-05-16,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1965.92,2130.46,2044.27,56.4,35.8,0.0,12.0,86.0,1975,5,Sunday
2021-05-17,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1979.52,2142.4,2057.08,114.3,41.0,0.0,16.1,90.9,1975,5,Monday
2021-05-18,Rajasthan,Bundi,Bundi,Wheat,Lokwan,FAQ,1985.28,2150.78,2064.09,93.9,38.2,0.0,19.5,104.0,1975,5,Tuesday
